날짜,카테고리,카테고리매출,카테고리주문수
2024-03-28,스포츠,23.3,3
2024-03-28,가구,17.5,2
2024-03-28,도서,14.3,5
2024-03-28,완구,14.7,5
2024-03-28,반려,14.7,5
2024-03-29,식품,53.6,12
2024-03-29,의류,42.7,6
2024-03-29,전자,47.6,9
2024-03-29,뷰티,29.7,6
2024-03-29,생활,40.0,10
2024-03-29,스포츠,22.3,3
2024-03-29,가구,20.2,2
2024-03-29,도서,14.3,2
2024-03-29,완구,15.6,3
2024-03-29,반려,14.3,2
2024-03-30,식품,80.3,16
2024-03-30,의류,60.1,9
2024-03-30,전자,66.9,9
2024-03-30,뷰티,34.2,5
2024-03-30,생활,47.4,22
2024-03-30,스포츠,29.0,3
2024-03-30,가구,30.9,4
2024-03-30,도서,22.4,3
2024-03-30,완구,20.0,5
2024-03-30,반려,16.8,6
2024-03-31,식품,67.0,13
2024-03-31,의류,62.9,8
2024-03-31,전자,63.1,8
2024-03-31,뷰티,40.7,5
2024-03-31,생활,48.1,13
2024-03-31,스포츠,36.6,8
2024-03-31,가구,28.5,7
2024-03-31,도서,21.3,2
2024-03-31,완구,20.9,2
2024-03-31,반려,17.3,4
2024-04-01,식품,38.3,5
2024-04-01,의류,28.6,5
2024-04-01,전자,33.3,11
2024-04-01,뷰티,25.6,7
2024-04-01,생활,26.0,7
2024-04-01,스포츠,19.4,3
2024-04-01,가구,14.2,4
2024-04-01,도서,11.6,2
2024-04-01,완구,15.8,2
2024-04-01,반려,12.3,3
2024-04-02,식품,53.7,7
2024-04-02,의류,40.5,6
2024-04-02,전자,45.4,8
2024-04-02,뷰티,26.6,4
2024-04-02,생활,30.8,4
2024-04-02,스포츠,24.6,3
2024-04-02,가구,19.6,6
2024-04-02,도서,12.4,1
2024-04-02,완구,18.9,3
2024-04-02,반려,12.6,1
2024-04-03,식품,63.1,13
2024-04-03,의류,44.0,6
2024-04-03,전자,49.1,6
2024-04-03,뷰티,27.0,4
2024-04-03,생활,38.8,5
2024-04-03,스포츠,27.2,3
2024-04-03,가구,21.5,3
2024-04-03,도서,15.0,3
2024-04-03,완구,17.0,2
2024-04-03,반려,17.5,4
2024-04-04,식품,87.1,12
2024-04-04,의류,80.9,10
2024-04-04,전자,77.5,31
2024-04-04,뷰티,55.7,22
2024-04-04,생활,62.2,22
2024-04-04,스포츠,40.9,15
2024-04-04,가구,44.4,12
2024-04-04,도서,27.4,3
2024-04-04,완구,35.3,6
2024-04-04,반려,29.6,4
2024-04-05,식품,85.4,14
2024-04-05,의류,66.6,12
2024-04-05,전자,59.7,8
2024-04-05,뷰티,43.2,5
2024-04-05,생활,44.1,10
2024-04-05,스포츠,38.7,11
2024-04-05,가구,33.8,4
2024-04-05,도서,23.8,4
2024-04-05,완구,26.7,3
2024-04-05,반려,23.1,3
2024-04-06,식품,117.6,19
2024-04-06,의류,91.3,38
2024-04-06,전자,76.3,16
2024-04-06,뷰티,55.1,8
2024-04-06,생활,61.5,7
2024-04-06,스포츠,43.1,9
2024-04-06,가구,37.2,6
2024-04-06,도서,24.8,8
2024-04-06,완구,36.8,11
2024-04-06,반려,26.3,3
2024-04-07,식품,96.0,20
2024-04-07,의류,72.8,17
2024-04-07,전자,96.5,37
2024-04-07,뷰티,67.8,9
2024-04-07,생활,64.2,8
2024-04-07,스포츠,45.6,18
2024-04-07,가구,36.2,8
2024-04-07,도서,31.5,7
2024-04-07,완구,40.1,6
2024-04-07,반려,29.0,4
2024-04-08,식품,80.4,31
2024-04-08,의류,52.0,10
2024-04-08,전자,59.1,11
2024-04-08,뷰티,37.1,6
2024-04-08,생활,49.4,9
2024-04-08,스포츠,27.9,5
2024-04-08,가구,26.4,5
2024-04-08,도서,22.2,4
2024-04-08,완구,20.2,4
2024-04-08,반려,21.6,3
2024-04-09,식품,61.0,17
2024-04-09,의류,46.8,8
2024-04-09,전자,58.2,9
2024-04-09,뷰티,35.7,7
2024-04-09,생활,38.7,5
2024-04-09,스포츠,27.0,3
2024-04-09,가구,23.3,9
2024-04-09,도서,17.8,7
2024-04-09,완구,18.7,4
2024-04-09,반려,18.1,3
2024-04-10,식품,80.9,14
2024-04-10,의류,71.4,9
2024-04-10,전자,78.5,12
2024-04-10,뷰티,48.0,7
2024-04-10,생활,67.0,9
2024-04-10,스포츠,36.0,7
2024-04-10,가구,38.6,15
2024-04-10,도서,25.5,3
2024-04-10,완구,30.8,3
2024-04-10,반려,22.7,3
2024-04-11,식품,51.2,10
2024-04-11,의류,44.4,15
2024-04-11,전자,46.6,7
2024-04-11,뷰티,25.8,3
2024-04-11,생활,32.6,4
2024-04-11,스포츠,21.5,3
2024-04-11,가구,20.2,7
2024-04-11,도서,14.5,4
2024-04-11,완구,16.2,5
2024-04-11,반려,11.9,3
2024-04-12,식품,98.2,20
2024-04-12,의류,75.6,21
2024-04-12,전자,85.4,13
2024-04-12,뷰티,51.7,7
2024-04-12,생활,67.5,10
2024-04-12,스포츠,40.3,20
2024-04-12,가구,41.9,6
2024-04-12,도서,23.9,5
2024-04-12,완구,33.9,5
2024-04-12,반려,29.9,10
2024-04-13,식품,138.4,53
2024-04-13,의류,106.3,50
2024-04-13,전자,131.9,25
2024-04-13,뷰티,86.8,36
2024-04-13,생활,86.6,24
2024-04-13,스포츠,60.7,8
2024-04-13,가구,53.1,16
2024-04-13,도서,34.1,13
2024-04-13,완구,50.8,10
2024-04-13,반려,41.9,6
2024-04-14,식품,68.9,24
2024-04-14,의류,64.8,10
2024-04-14,전자,62.1,25
2024-04-14,뷰티,36.7,9
2024-04-14,생활,44.0,13
2024-04-14,스포츠,33.5,12
2024-04-14,가구,26.5,3
2024-04-14,도서,22.0,2
2024-04-14,완구,24.6,4
2024-04-14,반려,19.6,3
2024-04-15,식품,89.4,44
2024-04-15,의류,88.3,16
2024-04-15,전자,94.5,23
2024-04-15,뷰티,53.0,12
2024-04-15,생활,71.2,13
2024-04-15,스포츠,50.4,23
2024-04-15,가구,41.5,10
2024-04-15,도서,25.3,4
2024-04-15,완구,33.6,11
2024-04-15,반려,25.4,5
2024-04-16,식품,90.1,23
2024-04-16,의류,64.4,31
2024-04-16,전자,88.1,11
2024-04-16,뷰티,51.2,6
2024-04-16,생활,65.0,26
2024-04-16,스포츠,36.4,4
2024-04-16,가구,37.4,5
2024-04-16,도서,28.8,6
2024-04-16,완구,26.7,8
2024-04-16,반려,22.4,7
2024-04-17,식품,80.6,29
2024-04-17,의류,57.9,12
2024-04-17,전자,65.7,13
2024-04-17,뷰티,45.0,7
2024-04-17,생활,62.4,23
2024-04-17,스포츠,32.4,4
2024-04-17,가구,32.3,4
2024-04-17,도서,21.0,3
2024-04-17,완구,31.1,5
2024-04-17,반려,20.3,2
2024-04-18,식품,53.3,8
2024-04-18,의류,32.8,4
2024-04-18,전자,36.4,10
2024-04-18,뷰티,27.8,7
2024-04-18,생활,34.2,6
2024-04-18,스포츠,19.2,3
2024-04-18,가구,21.5,7
2024-04-18,도서,14.0,3
2024-04-18,완구,16.1,4
2024-04-18,반려,13.0,5
2024-04-19,식품,81.4,14
2024-04-19,의류,55.3,12
2024-04-19,전자,59.9,13
2024-04-19,뷰티,37.8,7
2024-04-19,생활,44.2,14
2024-04-19,스포츠,32.1,4
2024-04-19,가구,24.8,11
2024-04-19,도서,18.2,2
2024-04-19,완구,26.0,4
2024-04-19,반려,22.3,4
2024-04-20,식품,157.9,41
2024-04-20,의류,98.9,16
2024-04-20,전자,110.7,19
2024-04-20,뷰티,72.1,12
2024-04-20,생활,85.7,37
2024-04-20,스포츠,68.9,9
2024-04-20,가구,61.2,9
2024-04-20,도서,40.4,7
2024-04-20,완구,40.8,13
2024-04-20,반려,35.9,4
2024-04-21,식품,109.9,14
2024-04-21,의류,95.4,15
2024-04-21,전자,89.6,24
2024-04-21,뷰티,77.0,21
2024-04-21,생활,76.3,23
2024-04-21,스포츠,48.1,14
2024-04-21,가구,49.4,10
2024-04-21,도서,34.4,12
2024-04-21,완구,44.3,6
2024-04-21,반려,29.0,6
2024-04-22,식품,40.4,5
2024-04-22,의류,38.6,5
2024-04-22,전자,35.6,7
2024-04-22,뷰티,23.3,5
2024-04-22,생활,31.1,13
2024-04-22,스포츠,21.9,4
2024-04-22,가구,19.8,5
2024-04-22,도서,14.4,1
2024-04-22,완구,17.4,2
2024-04-22,반려,14.1,2
2024-04-23,식품,81.3,13
2024-04-23,의류,74.1,9
2024-04-23,전자,75.6,20
2024-04-23,뷰티,52.5,6
2024-04-23,생활,54.0,13
2024-04-23,스포츠,40.3,13
2024-04-23,가구,29.9,7
2024-04-23,도서,27.6,12
2024-04-23,완구,29.2,4
2024-04-23,반려,28.3,3
2024-04-24,식품,47.8,6
2024-04-24,의류,32.8,5
2024-04-24,전자,42.5,12
2024-04-24,뷰티,27.2,9
2024-04-24,생활,36.3,8
2024-04-24,스포츠,22.6,7
2024-04-24,가구,17.4,2
2024-04-24,도서,14.6,1
2024-04-24,완구,15.3,5
2024-04-24,반려,13.6,2
2024-04-25,식품,70.6,11
2024-04-25,의류,58.3,18
2024-04-25,전자,61.9,11
2024-04-25,뷰티,46.4,9
2024-04-25,생활,52.6,18
2024-04-25,스포츠,39.1,5
2024-04-25,가구,32.1,15
2024-04-25,도서,22.0,3
2024-04-25,완구,30.0,3
2024-04-25,반려,24.1,10
2024-04-26,식품,113.0,19
2024-04-26,의류,84.3,18
2024-04-26,전자,78.4,16
2024-04-26,뷰티,49.4,11
2024-04-26,생활,73.4,32
2024-04-26,스포츠,39.6,14
2024-04-26,가구,37.6,4
2024-04-26,도서,24.9,8
2024-04-26,완구,37.3,5
2024-04-26,반려,23.7,3
2024-04-27,식품,106.8,16
2024-04-27,의류,79.2,9
2024-04-27,전자,73.4,21
2024-04-27,뷰티,54.9,11
2024-04-27,생활,76.6,14
2024-04-27,스포츠,39.1,8
2024-04-27,가구,38.7,4
2024-04-27,도서,29.2,5
2024-04-27,완구,36.2,5
2024-04-27,반려,29.5,8
2024-04-28,식품,93.8,14
2024-04-28,의류,70.3,8
2024-04-28,전자,76.6,10
2024-04-28,뷰티,53.2,18
2024-04-28,생활,56.2,10
2024-04-28,스포츠,35.5,5
2024-04-28,가구,35.4,5
2024-04-28,도서,26.9,7
2024-04-28,완구,30.1,5
2024-04-28,반려,22.1,7
2024-04-29,식품,105.2,18
2024-04-29,의류,80.3,15
2024-04-29,전자,71.8,17
2024-04-29,뷰티,50.4,6
2024-04-29,생활,53.4,6
2024-04-29,스포츠,47.8,5
2024-04-29,가구,36.3,4
2024-04-29,도서,25.3,11
2024-04-29,완구,28.8,3
2024-04-29,반려,22.3,4
2024-04-30,식품,48.6,13
2024-04-30,의류,38.0,5
2024-04-30,전자,47.7,6
2024-04-30,뷰티,32.7,4
2024-04-30,생활,37.2,6
2024-04-30,스포츠,25.3,5
2024-04-30,가구,23.9,4
2024-04-30,도서,16.9,2
2024-04-30,완구,16.8,2
2024-04-30,반려,14.1,2
2024-05-01,식품,44.6,5
2024-05-01,의류,28.3,11
2024-05-01,전자,30.8,7
2024-05-01,뷰티,25.8,3
2024-05-01,생활,30.3,4
2024-05-01,스포츠,17.8,7
2024-05-01,가구,14.3,2
2024-05-01,도서,12.6,2
2024-05-01,완구,13.4,3
2024-05-01,반려,13.4,5
2024-05-02,식품,85.0,22
2024-05-02,의류,52.6,8
2024-05-02,전자,62.1,9
2024-05-02,뷰티,46.3,8
2024-05-02,생활,56.7,10
2024-05-02,스포츠,32.7,5
2024-05-02,가구,31.4,15
2024-05-02,도서,24.4,4
2024-05-02,완구,29.1,3
2024-05-02,반려,21.5,4
2024-05-03,식품,62.2,13
2024-05-03,의류,55.5,8
2024-05-03,전자,47.2,8
2024-05-03,뷰티,40.7,7
2024-05-03,생활,46.2,6
2024-05-03,스포츠,27.1,6
2024-05-03,가구,26.5,5
2024-05-03,도서,18.1,2
2024-05-03,완구,23.0,6
2024-05-03,반려,15.8,4
2024-05-04,식품,74.7,18
2024-05-04,의류,59.2,25
2024-05-04,전자,62.3,14
2024-05-04,뷰티,41.9,9
2024-05-04,생활,46.5,6
2024-05-04,스포츠,30.0,4
2024-05-04,가구,32.7,6
2024-05-04,도서,23.0,8
2024-05-04,완구,24.8,5
2024-05-04,반려,17.7,3
2024-05-05,식품,121.6,20
2024-05-05,의류,111.4,44
2024-05-05,전자,100.0,21
2024-05-05,뷰티,69.4,10
2024-05-05,생활,82.9,38
2024-05-05,스포츠,59.8,8
2024-05-05,가구,49.4,9
2024-05-05,도서,31.6,9
2024-05-05,완구,38.8,8
2024-05-05,반려,39.7,7
2024-05-06,식품,48.1,13
2024-05-06,의류,39.8,6
2024-05-06,전자,43.4,9
2024-05-06,뷰티,30.0,8
2024-05-06,생활,30.9,14
2024-05-06,스포츠,21.8,8
2024-05-06,가구,19.6,2
2024-05-06,도서,15.7,2
2024-05-06,완구,19.5,5
2024-05-06,반려,16.4,3
2024-05-07,식품,52.6,11
2024-05-07,의류,37.1,4
2024-05-07,전자,40.3,9
2024-05-07,뷰티,28.5,11
2024-05-07,생활,32.4,14
2024-05-07,스포츠,22.6,3
2024-05-07,가구,20.1,7
2024-05-07,도서,15.7,1
2024-05-07,완구,16.6,4
2024-05-07,반려,17.2,5
2024-05-08,식품,86.1,25
2024-05-08,의류,75.4,9
2024-05-08,전자,78.2,20
2024-05-08,뷰티,46.3,13
2024-05-08,생활,63.9,8
2024-05-08,스포츠,37.2,6
2024-05-08,가구,30.0,6
2024-05-08,도서,24.8,5
2024-05-08,완구,27.4,13
2024-05-08,반려,26.0,3
2024-05-09,식품,116.4,18
2024-05-09,의류,80.5,22
2024-05-09,전자,97.7,17
2024-05-09,뷰티,59.7,9
2024-05-09,생활,75.0,36
2024-05-09,스포츠,41.5,6
2024-05-09,가구,44.4,7
2024-05-09,도서,27.6,6
2024-05-09,완구,36.4,5
2024-05-09,반려,29.2,7
2024-05-10,식품,89.3,16
2024-05-10,의류,66.9,20
2024-05-10,전자,62.9,8
2024-05-10,뷰티,38.0,7
2024-05-10,생활,52.5,8
2024-05-10,스포츠,32.9,9
2024-05-10,가구,34.7,6
2024-05-10,도서,19.4,6
2024-05-10,완구,30.3,9
2024-05-10,반려,22.7,5
2024-05-11,식품,123.3,18
2024-05-11,의류,88.5,42
2024-05-11,전자,102.6,21
2024-05-11,뷰티,69.4,13
2024-05-11,생활,78.0,32
2024-05-11,스포츠,52.7,13
2024-05-11,가구,41.1,15
2024-05-11,도서,27.5,8
2024-05-11,완구,35.0,4
2024-05-11,반려,29.5,4
2024-05-12,식품,86.7,15
2024-05-12,의류,76.7,9
2024-05-12,전자,91.2,19
2024-05-12,뷰티,59.6,18
2024-05-12,생활,67.3,27
2024-05-12,스포츠,42.0,12
2024-05-12,가구,41.1,8
2024-05-12,도서,29.6,5
2024-05-12,완구,28.9,4
2024-05-12,반려,30.3,4
2024-05-13,식품,58.1,8
2024-05-13,의류,47.6,16
2024-05-13,전자,42.6,17
2024-05-13,뷰티,29.9,6
2024-05-13,생활,43.6,9
2024-05-13,스포츠,27.0,4
2024-05-13,가구,20.2,8
2024-05-13,도서,16.0,2
2024-05-13,완구,21.8,5
2024-05-13,반려,17.7,4
2024-05-14,식품,48.1,8
2024-05-14,의류,30.6,12
2024-05-14,전자,32.4,7
2024-05-14,뷰티,27.1,8
2024-05-14,생활,31.3,8
2024-05-14,스포츠,22.0,3
2024-05-14,가구,19.1,3
2024-05-14,도서,11.8,1
2024-05-14,완구,13.7,3
2024-05-14,반려,11.4,1
2024-05-15,식품,113.6,19
2024-05-15,의류,81.6,31
2024-05-15,전자,100.7,19
2024-05-15,뷰티,58.1,10
2024-05-15,생활,65.1,23
2024-05-15,스포츠,46.5,13
2024-05-15,가구,38.6,5
2024-05-15,도서,30.2,6
2024-05-15,완구,37.9,4
2024-05-15,반려,26.4,3
2024-05-16,식품,58.5,20
2024-05-16,의류,41.7,8
2024-05-16,전자,50.3,14
2024-05-16,뷰티,32.0,5
2024-05-16,생활,37.4,5
2024-05-16,스포츠,28.2,5
2024-05-16,가구,25.3,10
2024-05-16,도서,13.5,3
2024-05-16,완구,19.6,3
2024-05-16,반려,15.7,5
2024-05-17,식품,46.5,6
2024-05-17,의류,44.6,7
2024-05-17,전자,45.1,8
2024-05-17,뷰티,26.1,5
2024-05-17,생활,36.4,6
2024-05-17,스포츠,19.6,2
2024-05-17,가구,22.2,6
2024-05-17,도서,14.8,1
2024-05-17,완구,15.1,3
2024-05-17,반려,14.2,3
2024-05-18,식품,76.5,17
2024-05-18,의류,47.0,19
2024-05-18,전자,50.0,11
2024-05-18,뷰티,41.1,12
2024-05-18,생활,48.4,7
2024-05-18,스포츠,28.6,5
2024-05-18,가구,28.5,5
2024-05-18,도서,18.4,3
2024-05-18,완구,26.5,5
2024-05-18,반려,18.7,3
2024-05-19,식품,75.6,14
2024-05-19,의류,63.9,23
2024-05-19,전자,71.4,35
2024-05-19,뷰티,46.7,17
2024-05-19,생활,49.5,7
2024-05-19,스포츠,43.3,13
2024-05-19,가구,34.1,9
2024-05-19,도서,24.0,5
2024-05-19,완구,26.9,4
2024-05-19,반려,21.4,9
2024-05-20,식품,85.6,14
2024-05-20,의류,61.6,12
2024-05-20,전자,66.0,14
2024-05-20,뷰티,42.6,8
2024-05-20,생활,53.3,8
2024-05-20,스포츠,37.4,8
2024-05-20,가구,30.0,7
2024-05-20,도서,22.2,4
2024-05-20,완구,29.5,4
2024-05-20,반려,24.6,3
2024-05-21,식품,62.2,10
2024-05-21,의류,48.3,16
2024-05-21,전자,39.3,7
2024-05-21,뷰티,34.7,7
2024-05-21,생활,33.2,6
2024-05-21,스포츠,25.3,6
2024-05-21,가구,22.6,2
2024-05-21,도서,16.9,4
2024-05-21,완구,17.2,4
2024-05-21,반려,14.7,5
2024-05-22,식품,59.0,14
2024-05-22,의류,47.4,6
2024-05-22,전자,39.1,4
2024-05-22,뷰티,32.3,6
2024-05-22,생활,35.2,6
2024-05-22,스포츠,23.0,4
2024-05-22,가구,18.7,3
2024-05-22,도서,14.2,6
2024-05-22,완구,18.5,3
2024-05-22,반려,14.9,6
2024-05-23,식품,60.2,10
2024-05-23,의류,37.1,7
2024-05-23,전자,44.9,19
2024-05-23,뷰티,30.9,4
2024-05-23,생활,38.6,11
2024-05-23,스포츠,26.5,6
2024-05-23,가구,23.8,9
2024-05-23,도서,14.9,2
2024-05-23,완구,16.6,2
2024-05-23,반려,15.5,7
2024-05-24,식품,52.6,10
2024-05-24,의류,36.0,4
2024-05-24,전자,47.5,12
2024-05-24,뷰티,28.7,7
2024-05-24,생활,36.8,4
2024-05-24,스포츠,21.7,3
2024-05-24,가구,19.8,4
2024-05-24,도서,16.0,3
2024-05-24,완구,16.8,2
2024-05-24,반려,13.1,3
2024-05-25,식품,76.3,12
2024-05-25,의류,57.7,15
2024-05-25,전자,57.0,7
2024-05-25,뷰티,35.5,11
2024-05-25,생활,45.2,10
2024-05-25,스포츠,27.0,3
2024-05-25,가구,30.1,5
2024-05-25,도서,20.3,2
2024-05-25,완구,23.9,10
2024-05-25,반려,16.8,6
2024-05-26,식품,117.5,30
2024-05-26,의류,103.7,30
2024-05-26,전자,99.8,19
2024-05-26,뷰티,71.3,10
2024-05-26,생활,78.3,11
2024-05-26,스포츠,69.6,11
2024-05-26,가구,57.3,7
2024-05-26,도서,34.9,4
2024-05-26,완구,49.7,7
2024-05-26,반려,36.7,6
2024-05-27,식품,87.9,15
2024-05-27,의류,69.3,27
2024-05-27,전자,67.0,14
2024-05-27,뷰티,43.3,14
2024-05-27,생활,49.9,11
2024-05-27,스포츠,37.3,15
2024-05-27,가구,37.0,5
2024-05-27,도서,24.9,8
2024-05-27,완구,28.9,5
2024-05-27,반려,26.7,4
2024-05-28,식품,90.0,12
2024-05-28,의류,61.3,29
2024-05-28,전자,77.5,29
2024-05-28,뷰티,43.2,6
2024-05-28,생활,54.6,9
2024-05-28,스포츠,44.0,11
2024-05-28,가구,31.3,11
2024-05-28,도서,21.7,9
2024-05-28,완구,25.7,5
2024-05-28,반려,23.1,3
2024-05-29,식품,71.7,10
2024-05-29,의류,50.6,19
2024-05-29,전자,57.1,13
2024-05-29,뷰티,31.4,4
2024-05-29,생활,40.9,12
2024-05-29,스포츠,31.9,4
2024-05-29,가구,23.9,5
2024-05-29,도서,18.3,2
2024-05-29,완구,18.7,3
2024-05-29,반려,20.4,5
2024-05-30,식품,89.1,11
2024-05-30,의류,57.5,8
2024-05-30,전자,61.0,9
2024-05-30,뷰티,48.0,13
2024-05-30,생활,56.4,8
2024-05-30,스포츠,33.8,11
2024-05-30,가구,27.1,4
2024-05-30,도서,25.2,3
2024-05-30,완구,26.0,4
2024-05-30,반려,20.6,6
2024-05-31,식품,61.0,12
2024-05-31,의류,48.0,6
2024-05-31,전자,52.7,9
2024-05-31,뷰티,30.3,3
2024-05-31,생활,44.2,6
2024-05-31,스포츠,26.5,5
2024-05-31,가구,24.0,7
2024-05-31,도서,18.0,2
2024-05-31,완구,18.4,7
2024-05-31,반려,18.2,5
2024-06-01,식품,120.4,19
2024-06-01,의류,133.0,19
2024-06-01,전자,109.1,15
2024-06-01,뷰티,77.3,10
2024-06-01,생활,73.6,21
2024-06-01,스포츠,80.5,17
2024-06-01,가구,44.8,9
2024-06-01,도서,39.6,9
2024-06-01,완구,40.9,5
2024-06-01,반려,35.0,5
2024-06-02,식품,102.0,13
2024-06-02,의류,137.0,20
2024-06-02,전자,89.9,18
2024-06-02,뷰티,76.6,10
2024-06-02,생활,70.9,18
2024-06-02,스포츠,86.0,28
2024-06-02,가구,40.9,13
2024-06-02,도서,32.6,5
2024-06-02,완구,40.8,6
2024-06-02,반려,38.9,14
2024-06-03,식품,45.0,13
2024-06-03,의류,49.9,22
2024-06-03,전자,34.9,8
2024-06-03,뷰티,24.9,3
2024-06-03,생활,33.6,4
2024-06-03,스포츠,34.4,9
2024-06-03,가구,13.9,3
2024-06-03,도서,12.4,2
2024-06-03,완구,15.8,3
2024-06-03,반려,11.7,5
2024-06-04,식품,48.3,18
2024-06-04,의류,69.3,25
2024-06-04,전자,52.1,12
2024-06-04,뷰티,28.4,4
2024-06-04,생활,40.0,11
2024-06-04,스포츠,46.6,20
2024-06-04,가구,16.6,2
2024-06-04,도서,17.3,4
2024-06-04,완구,17.0,2
2024-06-04,반려,15.4,4
2024-06-05,식품,81.9,10
2024-06-05,의류,85.1,12
2024-06-05,전자,77.1,16
2024-06-05,뷰티,54.0,6
2024-06-05,생활,55.5,19
2024-06-05,스포츠,72.4,12
2024-06-05,가구,27.6,5
2024-06-05,도서,27.0,4
2024-06-05,완구,34.0,7
2024-06-05,반려,23.6,4
2024-06-06,식품,66.6,11
2024-06-06,의류,80.7,27
2024-06-06,전자,62.7,10
2024-06-06,뷰티,46.0,9
2024-06-06,생활,45.5,10
2024-06-06,스포츠,58.6,13
2024-06-06,가구,25.0,4
2024-06-06,도서,19.5,2
2024-06-06,완구,22.2,4
2024-06-06,반려,19.2,7
2024-06-07,식품,39.9,7
2024-06-07,의류,51.2,7
2024-06-07,전자,39.4,8
2024-06-07,뷰티,25.6,4
2024-06-07,생활,28.8,5
2024-06-07,스포츠,35.7,11
2024-06-07,가구,15.5,6
2024-06-07,도서,11.6,3
2024-06-07,완구,15.3,5
2024-06-07,반려,13.7,1
2024-06-08,식품,92.8,19
2024-06-08,의류,121.3,17
2024-06-08,전자,82.1,13
2024-06-08,뷰티,55.9,10
2024-06-08,생활,62.4,13
2024-06-08,스포츠,61.2,14
2024-06-08,가구,32.5,4
2024-06-08,도서,31.2,5
2024-06-08,완구,33.9,10
2024-06-08,반려,29.0,11
2024-06-09,식품,108.3,18
2024-06-09,의류,132.1,57
2024-06-09,전자,117.9,30
2024-06-09,뷰티,62.1,25
2024-06-09,생활,79.4,25
2024-06-09,스포츠,99.0,25
2024-06-09,가구,43.7,14
2024-06-09,도서,35.7,5
2024-06-09,완구,44.8,7
2024-06-09,반려,40.3,11
2024-06-10,식품,69.4,9
2024-06-10,의류,73.5,31
2024-06-10,전자,59.2,10
2024-06-10,뷰티,39.8,12
2024-06-10,생활,50.9,8
2024-06-10,스포츠,50.8,13
2024-06-10,가구,24.9,3
2024-06-10,도서,22.6,3
2024-06-10,완구,24.7,6
2024-06-10,반려,21.2,3
2024-06-11,식품,65.8,9
2024-06-11,의류,92.5,38
2024-06-11,전자,53.3,18
2024-06-11,뷰티,39.7,14
2024-06-11,생활,54.9,25
2024-06-11,스포츠,49.7,15
2024-06-11,가구,26.0,4
2024-06-11,도서,23.1,2
2024-06-11,완구,24.7,7
2024-06-11,반려,18.7,5
2024-06-12,식품,44.9,20
2024-06-12,의류,44.3,7
2024-06-12,전자,40.8,6
2024-06-12,뷰티,25.1,3
2024-06-12,생활,31.6,12
2024-06-12,스포츠,36.4,4
2024-06-12,가구,12.7,2
2024-06-12,도서,13.0,4
2024-06-12,완구,17.4,4
2024-06-12,반려,14.2,2
2024-06-13,식품,65.2,20
2024-06-13,의류,70.2,30
2024-06-13,전자,54.1,13
2024-06-13,뷰티,43.0,10
2024-06-13,생활,50.5,10
2024-06-13,스포츠,54.3,6
2024-06-13,가구,20.2,2
2024-06-13,도서,20.3,2
2024-06-13,완구,24.5,5
2024-06-13,반려,18.0,7
2024-06-14,식품,49.2,6
2024-06-14,의류,63.1,15
2024-06-14,전자,49.5,7
2024-06-14,뷰티,28.1,13
2024-06-14,생활,31.9,4
2024-06-14,스포츠,42.3,11
2024-06-14,가구,15.7,2
2024-06-14,도서,17.0,2
2024-06-14,완구,18.6,5
2024-06-14,반려,15.1,4
2024-06-15,식품,67.4,15
2024-06-15,의류,82.1,19
2024-06-15,전자,62.7,15
2024-06-15,뷰티,37.4,6
2024-06-15,생활,39.8,5
2024-06-15,스포츠,49.8,9
2024-06-15,가구,23.5,3
2024-06-15,도서,19.2,2
2024-06-15,완구,19.9,7
2024-06-15,반려,19.6,4
2024-06-16,식품,55.9,14
2024-06-16,의류,66.4,9
2024-06-16,전자,53.8,6
2024-06-16,뷰티,37.9,10
2024-06-16,생활,38.9,9
2024-06-16,스포츠,49.2,22
2024-06-16,가구,18.0,2
2024-06-16,도서,18.2,5
2024-06-16,완구,19.2,2
2024-06-16,반려,19.5,5
2024-06-17,식품,41.3,5
2024-06-17,의류,55.3,8
2024-06-17,전자,39.4,5
2024-06-17,뷰티,24.7,8
2024-06-17,생활,33.3,6
2024-06-17,스포츠,37.0,14
2024-06-17,가구,16.1,4
2024-06-17,도서,13.7,6
2024-06-17,완구,16.2,2
2024-06-17,반려,12.5,3
2024-06-18,식품,36.1,5
2024-06-18,의류,40.9,11
2024-06-18,전자,30.8,4
2024-06-18,뷰티,21.1,10
2024-06-18,생활,28.7,4
2024-06-18,스포츠,25.0,3
2024-06-18,가구,12.7,2
2024-06-18,도서,10.6,1
2024-06-18,완구,12.2,3
2024-06-18,반려,9.8,1
2024-06-19,식품,35.5,6
2024-06-19,의류,38.2,6
2024-06-19,전자,34.5,8
2024-06-19,뷰티,23.2,5
2024-06-19,생활,27.5,12
2024-06-19,스포츠,27.7,3
2024-06-19,가구,13.7,3
2024-06-19,도서,10.5,4
2024-06-19,완구,14.2,2
2024-06-19,반려,10.3,3
2024-06-20,식품,57.2,11
2024-06-20,의류,57.0,13
2024-06-20,전자,43.5,7
2024-06-20,뷰티,35.1,4
2024-06-20,생활,36.9,5
2024-06-20,스포츠,38.9,11
2024-06-20,가구,20.0,5
2024-06-20,도서,14.7,1
2024-06-20,완구,16.6,2
2024-06-20,반려,17.6,3
2024-06-21,식품,38.4,9
2024-06-21,의류,48.3,10
2024-06-21,전자,45.5,9
2024-06-21,뷰티,27.3,5
2024-06-21,생활,34.3,4
2024-06-21,스포츠,33.6,4
2024-06-21,가구,15.9,4
