유저ID,상품ID,평점,구매일자
USER182,ITEM006,3,2024-01-06
USER182,ITEM031,2,2024-12-03
USER183,ITEM024,3,2024-07-12
USER183,ITEM001,2,2024-12-11
USER183,ITEM032,3,2024-02-27
USER183,ITEM040,4,2024-11-21
USER183,ITEM010,2,2024-03-07
USER183,ITEM012,5,2024-09-25
USER183,ITEM050,2,2024-03-30
USER183,ITEM049,3,2024-05-29
USER183,ITEM034,3,2024-10-12
USER183,ITEM019,3,2024-11-19
USER183,ITEM006,2,2024-03-09
USER183,ITEM046,4,2024-05-28
USER183,ITEM009,1,2024-09-17
USER183,ITEM047,3,2024-02-17
USER183,ITEM044,3,2024-01-16
USER183,ITEM003,3,2024-08-03
USER183,ITEM017,5,2024-10-05
USER183,ITEM021,4,2024-10-22
USER183,ITEM036,3,2024-08-30
USER183,ITEM037,5,2024-05-24
USER183,ITEM042,3,2024-02-09
USER183,ITEM013,4,2024-03-29
USER183,ITEM027,3,2024-04-07
USER183,ITEM030,3,2024-09-30
USER183,ITEM031,3,2024-02-05
USER183,ITEM035,4,2024-02-11
USER183,ITEM041,3,2024-04-04
USER183,ITEM011,4,2024-12-16
USER183,ITEM020,4,2024-04-11
USER183,ITEM008,3,2024-05-16
USER183,ITEM014,3,2024-04-16
USER183,ITEM038,3,2024-02-13
USER183,ITEM002,1,2024-02-14
USER183,ITEM004,2,2024-10-24
USER183,ITEM018,4,2024-11-21
USER183,ITEM016,3,2024-08-29
USER183,ITEM022,4,2024-07-18
USER183,ITEM048,4,2024-06-24
USER183,ITEM005,3,2024-09-01
USER183,ITEM043,3,2024-08-05
USER183,ITEM039,5,2024-05-31
USER183,ITEM045,3,2024-10-23
USER184,ITEM021,2,2024-11-17
USER184,ITEM003,5,2024-01-28
USER184,ITEM041,1,2024-06-06
USER184,ITEM035,5,2024-02-07
USER184,ITEM012,1,2024-05-09
USER184,ITEM025,2,2024-08-24
USER185,ITEM010,5,2024-11-29
USER185,ITEM005,5,2024-05-05
USER185,ITEM016,4,2024-07-21
USER185,ITEM017,3,2024-11-22
USER185,ITEM037,2,2024-01-06
USER185,ITEM007,5,2024-08-16
USER185,ITEM031,3,2024-06-28
USER185,ITEM019,4,2024-02-25
USER185,ITEM014,4,2024-05-27
USER185,ITEM004,5,2024-03-09
USER185,ITEM009,4,2024-02-14
USER185,ITEM021,2,2024-09-04
USER185,ITEM033,2,2024-05-04
USER185,ITEM035,2,2024-08-05
USER185,ITEM001,4,2024-05-23
USER185,ITEM042,1,2024-05-04
USER185,ITEM039,2,2024-04-23
USER185,ITEM002,5,2024-09-10
USER185,ITEM049,2,2024-06-23
USER185,ITEM020,5,2024-05-21
USER185,ITEM043,1,2024-03-01
USER185,ITEM006,4,2024-05-05
USER185,ITEM038,3,2024-02-07
USER185,ITEM027,2,2024-04-08
USER185,ITEM040,2,2024-03-30
USER185,ITEM012,4,2024-12-05
USER185,ITEM048,3,2024-04-30
USER185,ITEM024,2,2024-02-27
USER185,ITEM028,3,2024-10-17
USER185,ITEM047,1,2024-06-23
USER185,ITEM025,3,2024-08-30
USER185,ITEM029,2,2024-04-08
USER185,ITEM015,5,2024-03-25
USER185,ITEM011,2,2024-08-26
USER185,ITEM030,2,2024-09-06
USER186,ITEM024,2,2024-01-15
USER186,ITEM025,3,2024-02-23
USER186,ITEM034,2,2024-06-04
USER186,ITEM012,5,2024-07-15
USER186,ITEM028,3,2024-04-11
USER186,ITEM031,4,2024-06-10
USER186,ITEM009,3,2024-09-08
USER186,ITEM002,3,2024-12-23
USER186,ITEM043,5,2024-09-15
USER186,ITEM041,5,2024-03-31
USER186,ITEM018,5,2024-02-09
USER186,ITEM006,4,2024-06-01
USER186,ITEM007,4,2024-12-14
USER186,ITEM021,2,2024-05-02
USER186,ITEM045,5,2024-02-07
USER186,ITEM016,5,2024-07-12
USER186,ITEM022,3,2024-12-11
USER186,ITEM019,5,2024-03-26
USER186,ITEM014,5,2024-06-07
USER186,ITEM037,2,2024-11-07
USER186,ITEM027,3,2024-09-08
USER186,ITEM011,5,2024-01-03
USER186,ITEM033,1,2024-08-22
USER186,ITEM008,3,2024-08-08
USER186,ITEM039,2,2024-07-20
USER186,ITEM048,5,2024-03-04
USER186,ITEM030,1,2024-03-06
USER186,ITEM050,4,2024-01-05
USER186,ITEM020,5,2024-10-03
USER186,ITEM004,3,2024-09-14
USER186,ITEM026,4,2024-10-13
USER186,ITEM010,4,2024-01-12
USER187,ITEM013,2,2024-01-31
USER187,ITEM016,3,2024-01-18
USER187,ITEM002,3,2024-07-12
USER187,ITEM035,5,2024-07-17
USER187,ITEM027,3,2024-05-09
USER187,ITEM039,5,2024-02-26
USER187,ITEM020,2,2024-12-20
USER187,ITEM029,5,2024-04-19
USER187,ITEM049,2,2024-03-03
USER187,ITEM038,5,2024-09-01
USER187,ITEM019,4,2024-08-10
USER187,ITEM012,2,2024-11-29
USER188,ITEM043,4,2024-06-13
USER188,ITEM018,5,2024-08-11
USER188,ITEM040,1,2024-09-18
USER188,ITEM027,1,2024-04-15
USER188,ITEM002,3,2024-02-14
USER188,ITEM036,2,2024-07-17
USER188,ITEM032,1,2024-08-21
USER188,ITEM005,2,2024-07-15
USER188,ITEM020,4,2024-02-20
USER188,ITEM037,2,2024-08-02
USER188,ITEM008,1,2024-01-31
USER188,ITEM030,2,2024-07-29
USER188,ITEM003,2,2024-09-14
USER188,ITEM035,2,2024-09-22
USER188,ITEM026,1,2024-05-05
USER188,ITEM015,5,2024-09-13
USER188,ITEM031,2,2024-12-06
USER188,ITEM042,3,2024-07-06
USER188,ITEM001,3,2024-04-14
USER188,ITEM004,2,2024-12-01
USER188,ITEM017,5,2024-08-15
USER188,ITEM047,1,2024-08-17
USER188,ITEM011,4,2024-08-02
USER188,ITEM049,3,2024-05-13
USER188,ITEM016,4,2024-02-06
USER188,ITEM028,2,2024-09-30
USER188,ITEM039,1,2024-08-17
USER188,ITEM046,2,2024-09-16
USER188,ITEM013,5,2024-02-25
USER188,ITEM007,2,2024-04-12
USER188,ITEM041,1,2024-08-11
USER188,ITEM044,1,2024-05-12
USER188,ITEM021,2,2024-05-20
USER188,ITEM050,2,2024-06-08
USER188,ITEM029,2,2024-04-14
USER188,ITEM022,1,2024-07-02
USER188,ITEM038,3,2024-12-14
USER188,ITEM023,2,2024-10-07
USER188,ITEM010,2,2024-09-16
USER188,ITEM009,1,2024-02-16
USER188,ITEM024,1,2024-08-26
USER189,ITEM013,2,2024-10-16
USER189,ITEM024,3,2024-05-03
USER189,ITEM043,2,2024-01-09
USER189,ITEM019,1,2024-04-17
USER189,ITEM044,1,2024-06-27
USER189,ITEM032,5,2024-03-19
USER189,ITEM033,4,2024-12-19
USER189,ITEM022,4,2024-08-24
USER189,ITEM034,4,2024-06-13
USER189,ITEM002,4,2024-05-15
USER189,ITEM008,3,2024-05-21
USER189,ITEM031,3,2024-06-25
USER189,ITEM001,2,2024-12-13
USER189,ITEM003,5,2024-06-15
USER189,ITEM027,4,2024-10-17
USER189,ITEM030,5,2024-07-04
USER189,ITEM025,3,2024-12-07
USER189,ITEM029,4,2024-06-11
USER189,ITEM005,4,2024-01-17
USER189,ITEM038,4,2024-09-07
USER189,ITEM007,2,2024-03-05
USER189,ITEM010,2,2024-11-02
USER189,ITEM012,3,2024-12-03
USER189,ITEM006,3,2024-01-28
USER189,ITEM021,5,2024-09-15
USER189,ITEM042,3,2024-12-09
USER189,ITEM011,1,2024-03-09
USER189,ITEM028,5,2024-07-04
USER189,ITEM026,5,2024-02-29
USER189,ITEM004,3,2024-11-28
USER189,ITEM048,2,2024-09-19
USER189,ITEM037,4,2024-01-12
USER190,ITEM048,2,2024-08-24
USER190,ITEM010,3,2024-08-03
USER190,ITEM022,3,2024-07-05
USER190,ITEM021,3,2024-05-15
USER190,ITEM049,1,2024-10-08
USER190,ITEM024,3,2024-02-27
USER190,ITEM009,5,2024-06-04
USER190,ITEM045,2,2024-01-01
USER190,ITEM034,3,2024-08-27
USER190,ITEM012,2,2024-08-30
USER190,ITEM042,1,2024-01-14
USER190,ITEM031,3,2024-02-07
USER190,ITEM044,2,2024-06-20
USER190,ITEM011,2,2024-11-03
USER190,ITEM046,2,2024-07-31
USER190,ITEM041,2,2024-09-02
USER190,ITEM002,4,2024-12-20
USER190,ITEM004,3,2024-09-14
USER190,ITEM027,2,2024-05-31
USER190,ITEM005,3,2024-11-30
USER190,ITEM047,3,2024-01-17
USER190,ITEM036,4,2024-09-03
USER190,ITEM033,4,2024-05-07
USER190,ITEM026,2,2024-02-01
USER190,ITEM029,2,2024-12-31
USER190,ITEM035,2,2024-08-13
USER191,ITEM041,3,2024-02-23
USER191,ITEM036,3,2024-11-20
USER191,ITEM028,2,2024-06-20
USER191,ITEM008,5,2024-12-04
USER191,ITEM023,3,2024-07-19
USER191,ITEM038,2,2024-10-23
USER191,ITEM010,4,2024-09-28
USER191,ITEM002,4,2024-02-12
USER191,ITEM022,2,2024-05-05
USER191,ITEM003,5,2024-03-25
USER191,ITEM004,5,2024-06-17
USER191,ITEM006,5,2024-08-12
USER191,ITEM007,5,2024-08-02
USER191,ITEM025,4,2024-01-02
USER191,ITEM020,2,2024-07-10
USER191,ITEM040,4,2024-08-20
USER191,ITEM024,2,2024-05-18
USER191,ITEM011,2,2024-05-27
USER191,ITEM048,2,2024-11-19
USER191,ITEM016,3,2024-02-20
USER191,ITEM044,2,2024-10-27
USER191,ITEM013,3,2024-01-08
USER191,ITEM001,5,2024-12-30
USER192,ITEM032,3,2024-04-16
USER192,ITEM027,2,2024-04-12
USER192,ITEM036,2,2024-11-17
USER192,ITEM005,3,2024-08-08
USER192,ITEM029,3,2024-03-05
USER192,ITEM022,2,2024-04-14
USER192,ITEM028,3,2024-12-01
USER192,ITEM044,5,2024-03-21
USER192,ITEM046,4,2024-11-10
USER192,ITEM015,1,2024-01-12
USER193,ITEM042,1,2024-03-23
USER193,ITEM043,1,2024-07-19
USER193,ITEM040,4,2024-07-19
USER193,ITEM026,4,2024-09-06
USER193,ITEM010,2,2024-08-20
USER193,ITEM009,3,2024-04-15
USER193,ITEM036,4,2024-12-17
USER193,ITEM017,2,2024-11-26
USER193,ITEM032,4,2024-11-17
USER193,ITEM004,2,2024-07-06
USER193,ITEM044,1,2024-02-22
USER193,ITEM007,2,2024-08-26
USER193,ITEM020,2,2024-06-14
USER193,ITEM031,5,2024-08-19
USER193,ITEM046,1,2024-01-05
USER193,ITEM016,3,2024-12-28
USER193,ITEM021,4,2024-07-02
USER193,ITEM045,2,2024-07-17
USER193,ITEM034,3,2024-01-23
USER193,ITEM006,2,2024-06-17
USER193,ITEM022,3,2024-03-05
USER193,ITEM011,3,2024-05-20
USER193,ITEM003,2,2024-01-22
USER193,ITEM035,4,2024-05-09
USER193,ITEM005,2,2024-12-02
USER193,ITEM015,2,2024-02-02
USER193,ITEM012,3,2024-06-22
USER193,ITEM041,3,2024-09-23
USER193,ITEM037,4,2024-12-24
USER194,ITEM040,2,2024-11-08
USER194,ITEM042,3,2024-11-07
USER194,ITEM049,3,2024-12-11
USER194,ITEM050,3,2024-06-25
USER194,ITEM013,4,2024-11-24
USER194,ITEM043,4,2024-08-09
USER194,ITEM016,2,2024-12-18
USER194,ITEM048,3,2024-08-13
USER194,ITEM018,4,2024-01-24
USER194,ITEM003,5,2024-02-06
USER194,ITEM046,3,2024-01-22
USER194,ITEM019,3,2024-07-20
USER194,ITEM038,1,2024-06-23
USER194,ITEM004,5,2024-03-28
USER194,ITEM031,2,2024-05-02
USER194,ITEM039,2,2024-11-13
USER194,ITEM045,3,2024-06-16
USER194,ITEM017,2,2024-09-08
USER194,ITEM032,2,2024-03-22
USER194,ITEM001,3,2024-12-09
USER194,ITEM026,5,2024-12-27
USER194,ITEM021,4,2024-06-23
USER194,ITEM033,1,2024-04-13
USER194,ITEM015,4,2024-02-24
USER194,ITEM036,2,2024-05-26
USER194,ITEM029,5,2024-01-29
USER194,ITEM024,4,2024-12-11
USER194,ITEM047,3,2024-03-07
USER194,ITEM025,4,2024-06-29
USER194,ITEM022,4,2024-11-29
USER194,ITEM008,5,2024-07-29
USER194,ITEM009,5,2024-04-02
USER194,ITEM041,3,2024-11-30
USER194,ITEM011,1,2024-07-06
USER194,ITEM037,2,2024-11-05
USER194,ITEM044,3,2024-06-02
USER194,ITEM007,2,2024-02-24
USER194,ITEM014,3,2024-12-14
USER194,ITEM002,5,2024-04-19
USER194,ITEM027,4,2024-07-21
USER194,ITEM010,4,2024-05-31
USER194,ITEM023,5,2024-02-28
USER194,ITEM034,3,2024-04-01
USER194,ITEM028,4,2024-12-05
USER194,ITEM035,2,2024-09-24
USER194,ITEM005,3,2024-12-16
USER195,ITEM016,2,2024-05-05
USER195,ITEM015,2,2024-03-01
USER195,ITEM035,5,2024-07-29
USER195,ITEM010,2,2024-01-28
USER195,ITEM024,3,2024-04-18
USER195,ITEM044,3,2024-06-02
USER195,ITEM004,3,2024-11-16
USER195,ITEM020,2,2024-08-24
USER195,ITEM001,3,2024-05-13
USER195,ITEM023,2,2024-03-20
USER195,ITEM040,5,2024-07-06
USER195,ITEM039,5,2024-10-04
USER195,ITEM029,2,2024-03-20
USER195,ITEM007,3,2024-09-06
USER195,ITEM025,2,2024-12-29
USER195,ITEM026,3,2024-04-10
USER195,ITEM008,2,2024-12-04
USER195,ITEM002,3,2024-04-07
USER195,ITEM011,2,2024-02-10
USER195,ITEM038,5,2024-11-26
USER195,ITEM003,3,2024-05-05
USER195,ITEM009,3,2024-06-11
USER195,ITEM036,5,2024-05-23
USER195,ITEM046,1,2024-07-03
USER195,ITEM032,5,2024-08-13
USER195,ITEM041,2,2024-07-17
USER195,ITEM014,3,2024-04-21
USER195,ITEM043,1,2024-09-14
USER195,ITEM013,2,2024-02-20
USER195,ITEM005,3,2024-09-06
USER195,ITEM027,3,2024-09-10
USER195,ITEM045,3,2024-09-07
USER195,ITEM037,5,2024-05-23
USER195,ITEM019,3,2024-05-10
USER195,ITEM018,3,2024-06-25
USER196,ITEM039,5,2024-11-22
USER196,ITEM048,3,2024-05-09
USER196,ITEM025,4,2024-03-21
USER196,ITEM007,4,2024-07-11
USER196,ITEM028,3,2024-08-30
USER196,ITEM026,3,2024-03-11
USER196,ITEM035,4,2024-02-19
USER196,ITEM014,3,2024-10-28
USER196,ITEM033,4,2024-01-07
USER196,ITEM050,2,2024-05-29
USER196,ITEM037,4,2024-03-01
USER196,ITEM019,2,2024-12-17
USER196,ITEM041,3,2024-07-22
USER196,ITEM015,3,2024-01-04
USER196,ITEM002,5,2024-01-18
USER196,ITEM027,3,2024-10-18
USER196,ITEM008,4,2024-08-07
USER196,ITEM044,2,2024-07-16
USER196,ITEM021,3,2024-05-20
USER196,ITEM034,4,2024-09-21
USER196,ITEM046,3,2024-07-28
USER196,ITEM024,3,2024-02-21
USER196,ITEM029,2,2024-09-14
USER196,ITEM020,3,2024-09-04
USER196,ITEM016,4,2024-02-09
USER196,ITEM042,2,2024-04-10
USER196,ITEM003,5,2024-08-17
USER196,ITEM013,4,2024-03-10
USER196,ITEM045,2,2024-09-14
USER197,ITEM024,4,2024-03-13
USER197,ITEM044,4,2024-11-28
USER197,ITEM022,2,2024-04-17
USER197,ITEM046,4,2024-07-24
USER197,ITEM003,3,2024-02-04
USER197,ITEM009,4,2024-09-04
USER197,ITEM034,3,2024-01-18
USER197,ITEM002,3,2024-05-06
USER197,ITEM019,4,2024-02-27
USER197,ITEM033,2,2024-03-26
USER197,ITEM013,3,2024-04-26
USER197,ITEM029,3,2024-05-18
USER197,ITEM016,5,2024-04-17
USER197,ITEM021,3,2024-07-24
USER197,ITEM045,5,2024-09-12
USER197,ITEM006,3,2024-04-29
USER197,ITEM017,3,2024-07-17
USER197,ITEM010,3,2024-03-05
USER198,ITEM024,1,2024-10-29
USER198,ITEM034,2,2024-04-02
USER198,ITEM005,3,2024-08-13
USER198,ITEM018,4,2024-10-07
USER198,ITEM037,2,2024-11-08
USER198,ITEM038,3,2024-03-25
USER198,ITEM002,3,2024-03-09
USER198,ITEM027,2,2024-01-16
USER198,ITEM010,3,2024-03-24
USER198,ITEM040,2,2024-05-14
USER198,ITEM013,3,2024-11-13
USER198,ITEM003,4,2024-12-09
USER198,ITEM039,3,2024-10-04
USER198,ITEM012,3,2024-01-21
USER198,ITEM030,2,2024-01-09
USER198,ITEM016,3,2024-07-16
USER198,ITEM033,2,2024-10-17
USER198,ITEM011,3,2024-02-22
USER198,ITEM015,4,2024-01-02
USER198,ITEM014,2,2024-07-23
USER198,ITEM029,2,2024-02-25
USER198,ITEM031,3,2024-08-07
USER198,ITEM026,3,2024-09-04
USER198,ITEM004,4,2024-11-20
USER198,ITEM048,5,2024-10-18
USER198,ITEM025,1,2024-01-29
USER198,ITEM017,3,2024-09-07
USER198,ITEM046,4,2024-03-05
USER198,ITEM050,5,2024-08-22
USER198,ITEM008,4,2024-06-12
USER198,ITEM006,5,2024-12-05
USER198,ITEM007,3,2024-06-15
USER198,ITEM043,4,2024-09-15
USER198,ITEM022,2,2024-08-25
USER198,ITEM045,5,2024-05-08
USER199,ITEM024,4,2024-12-03
USER199,ITEM022,4,2024-03-28
USER199,ITEM048,3,2024-06-17
USER199,ITEM045,4,2024-03-30
USER199,ITEM023,3,2024-01-19
USER199,ITEM043,4,2024-11-22
USER199,ITEM011,3,2024-08-06
USER199,ITEM040,1,2024-01-23
USER199,ITEM030,4,2024-09-08
USER199,ITEM038,4,2024-07-26
USER199,ITEM033,1,2024-08-28
USER199,ITEM032,1,2024-04-17
USER199,ITEM017,2,2024-01-03
USER199,ITEM034,2,2024-04-12
USER199,ITEM009,4,2024-12-31
USER199,ITEM041,3,2024-12-25
USER199,ITEM013,2,2024-02-08
USER199,ITEM046,4,2024-10-06
USER199,ITEM007,3,2024-01-05
USER199,ITEM025,4,2024-03-18
USER199,ITEM005,3,2024-06-13
USER199,ITEM016,3,2024-02-29
USER199,ITEM047,4,2024-01-09
USER199,ITEM008,2,2024-09-28
USER199,ITEM028,4,2024-07-28
USER199,ITEM026,4,2024-06-03
USER200,ITEM045,3,2024-09-29
USER200,ITEM005,2,2024-11-24
USER200,ITEM047,3,2024-01-22
USER200,ITEM027,4,2024-12-16
USER200,ITEM010,1,2024-09-06
USER200,ITEM044,4,2024-10-06
USER200,ITEM018,4,2024-03-05
USER200,ITEM040,1,2024-06-28
USER200,ITEM003,2,2024-06-21
USER200,ITEM035,2,2024-01-10
USER200,ITEM017,4,2024-02-03
USER200,ITEM048,3,2024-07-12
USER200,ITEM038,2,2024-10-30
USER200,ITEM033,2,2024-10-01
USER200,ITEM030,3,2024-02-08
USER200,ITEM012,4,2024-12-28
USER200,ITEM042,5,2024-12-19
USER200,ITEM032,2,2024-09-28
USER200,ITEM029,5,2024-07-08
USER200,ITEM013,4,2024-11-24
USER200,ITEM004,2,2024-09-21
USER200,ITEM021,5,2024-10-29
USER200,ITEM009,3,2024-12-11
USER200,ITEM016,4,2024-02-17
USER200,ITEM022,5,2024-11-01
USER200,ITEM034,3,2024-07-28
USER070,ITEM039,4,2024-09-12
USER173,ITEM006,3,2024-01-22
USER191,ITEM050,2,2024-04-27
USER016,ITEM019,3,2024-01-27
USER157,ITEM027,4,2024-11-04
USER178,ITEM040,3,2024-07-16
USER158,ITEM035,2,2024-07-31
USER163,ITEM025,2,2024-01-13
USER047,ITEM029,2,2024-07-26
USER031,ITEM013,4,2024-12-23
USER127,ITEM049,5,2024-04-20
USER133,ITEM018,2,2024-01-30
USER200,ITEM045,4,2024-07-01
USER072,ITEM032,5,2024-03-26
USER028,ITEM013,4,2024-12-05
USER157,ITEM037,5,2024-01-24
USER141,ITEM047,4,2024-06-02
USER162,ITEM050,3,2024-12-20
USER140,ITEM038,3,2024-11-16
USER087,ITEM004,3,2024-05-12
USER069,ITEM026,5,2024-07-27
USER085,ITEM041,3,2024-02-06
USER102,ITEM017,2,2024-12-31
USER143,ITEM011,3,2024-07-28
USER023,ITEM026,2,2024-02-07
USER188,ITEM038,2,2024-09-12
USER116,ITEM021,2,2024-08-01
USER142,ITEM008,3,2024-04-01
USER120,ITEM006,3,2024-03-01
USER090,ITEM025,1,2024-06-20
USER045,ITEM019,5,2024-05-14
USER122,ITEM029,4,2024-02-01
USER120,ITEM040,3,2024-05-30
USER189,ITEM043,1,2024-01-23
USER121,ITEM042,2,2024-08-04
USER029,ITEM006,1,2024-07-09
USER060,ITEM026,4,2024-06-14
USER092,ITEM029,3,2024-12-28
USER142,ITEM032,2,2024-11-02
USER179,ITEM025,2,2024-05-27
USER141,ITEM039,3,2024-07-31
USER138,ITEM010,4,2024-09-05
USER181,ITEM037,2,2024-07-19
USER188,ITEM042,3,2024-08-26
USER008,ITEM042,3,2024-06-09
USER191,ITEM017,2,2024-12-15
USER127,ITEM029,4,2024-04-22
USER168,ITEM035,3,2024-03-22
USER065,ITEM045,2,2024-07-31
USER138,ITEM017,2,2024-10-14
USER098,ITEM016,3,2024-12-14
USER144,ITEM008,2,2024-02-04
USER075,ITEM033,3,2024-02-25
USER079,ITEM012,3,2024-11-23
USER186,ITEM020,4,2024-05-12
USER149,ITEM025,5,2024-11-03
USER071,ITEM007,3,2024-11-24
USER192,ITEM039,3,2024-05-01
USER006,ITEM024,4,2024-07-06
USER128,ITEM013,3,2024-02-02
USER082,ITEM025,1,2024-10-05
USER112,ITEM040,3,2024-01-08
USER182,ITEM004,3,2024-09-04
USER198,ITEM045,4,2024-08-25
USER126,ITEM042,2,2024-04-08
USER063,ITEM012,2,2024-12-17
USER178,ITEM014,4,2024-01-25
USER160,ITEM007,3,2024-07-15
USER114,ITEM022,2,2024-12-01
USER171,ITEM047,4,2024-12-06
USER067,ITEM014,5,2024-08-18
USER167,ITEM033,3,2024-03-21
USER167,ITEM030,4,2024-06-24
USER169,ITEM049,4,2024-12-14
USER191,ITEM028,3,2024-12-20
USER034,ITEM025,4,2024-04-18
USER016,ITEM034,4,2024-02-19
USER191,ITEM047,3,2024-04-14
USER038,ITEM021,2,2024-09-18
USER174,ITEM038,2,2024-06-14
USER037,ITEM046,3,2024-08-02
USER075,ITEM034,3,2024-12-22
USER044,ITEM035,4,2024-12-28
USER139,ITEM007,1,2024-01-21
USER058,ITEM004,4,2024-10-17
USER041,ITEM006,4,2024-03-14
USER065,ITEM028,4,2024-08-09
USER126,ITEM012,3,2024-10-24
USER119,ITEM046,4,2024-10-25
USER050,ITEM014,3,2024-11-15
USER042,ITEM002,3,2024-04-27
USER152,ITEM018,3,2024-07-23
USER034,ITEM014,4,2024-08-19
USER200,ITEM033,2,2024-06-25
USER005,ITEM030,3,2024-01-18
USER193,ITEM025,5,2024-01-17
USER027,ITEM027,3,2024-05-05
USER004,ITEM044,2,2024-08-18
USER099,ITEM038,2,2024-06-22
USER140,ITEM020,2,2024-02-05
USER107,ITEM024,2,2024-02-13
USER026,ITEM029,4,2024-01-09
USER046,ITEM010,5,2024-01-20
USER155,ITEM042,3,2024-03-30
USER004,ITEM048,2,2024-08-30
USER133,ITEM035,3,2024-10-20
USER007,ITEM046,1,2024-11-10
USER200,ITEM035,1,2024-11-05
USER133,ITEM015,3,2024-03-22
USER079,ITEM040,1,2024-09-12
USER120,ITEM041,2,2024-08-25
USER033,ITEM019,5,2024-09-03
USER082,ITEM006,2,2024-12-19
USER166,ITEM015,3,2024-05-21
USER128,ITEM021,4,2024-09-09
USER065,ITEM020,3,2024-04-19
USER044,ITEM028,4,2024-03-07
USER003,ITEM045,3,2024-08-11
USER151,ITEM033,1,2024-01-13
USER144,ITEM046,3,2024-04-19
USER196,ITEM002,5,2024-10-19
USER037,ITEM048,4,2024-10-19
USER125,ITEM032,2,2024-01-14
USER140,ITEM010,3,2024-08-01
USER018,ITEM047,5,2024-08-28
USER015,ITEM035,3,2024-10-30
USER056,ITEM022,2,2024-07-08
USER031,ITEM046,2,2024-02-21
USER098,ITEM011,4,2024-12-29
USER177,ITEM012,3,2024-05-24
USER030,ITEM030,2,2024-03-18
USER067,ITEM026,3,2024-05-10
USER153,ITEM008,2,2024-04-24
USER049,ITEM027,5,2024-02-03
USER167,ITEM024,4,2024-12-05
USER001,ITEM029,4,2024-09-15
USER034,ITEM012,4,2024-02-16
USER052,ITEM026,2,2024-01-21
USER083,ITEM039,2,2024-01-07
USER012,ITEM034,4,2024-09-19
USER049,ITEM044,2,2024-06-27
USER167,ITEM044,3,2024-06-16
USER152,ITEM033,4,2024-11-20
USER030,ITEM010,1,2024-05-05
USER165,ITEM040,4,2024-03-25
USER060,ITEM009,3,2024-04-17
USER097,ITEM040,1,2024-06-01
USER047,ITEM048,4,2024-09-20
USER174,ITEM038,3,2024-02-16
USER001,ITEM029,5,2024-06-23
USER044,ITEM002,3,2024-06-23
USER042,ITEM019,5,2024-03-12
USER126,ITEM030,1,2024-10-28
USER073,ITEM010,2,2024-08-06
USER075,ITEM032,4,2024-03-06
USER171,ITEM024,5,2024-09-07
USER004,ITEM006,3,2024-09-17
USER093,ITEM025,1,2024-03-13
USER035,ITEM005,4,2024-11-13
USER091,ITEM046,4,2024-06-11
USER185,ITEM040,3,2024-02-04
USER090,ITEM015,2,2024-05-12
USER095,ITEM012,1,2024-11-24
USER073,ITEM025,4,2024-09-14
USER047,ITEM034,4,2024-12-06
USER053,ITEM027,2,2024-07-28
USER034,ITEM012,5,2024-01-01
USER086,ITEM043,3,2024-02-09
USER037,ITEM002,2,2024-01-30
USER091,ITEM011,3,2024-07-23
USER074,ITEM007,3,2024-01-05
USER025,ITEM045,3,2024-08-29
USER125,ITEM005,3,2024-12-22
USER181,ITEM003,3,2024-11-03
USER153,ITEM015,5,2024-01-22
USER104,ITEM013,4,2024-04-12
USER026,ITEM009,2,2024-06-04
USER074,ITEM009,2,2024-01-02
USER122,ITEM012,2,2024-08-19
USER151,ITEM049,5,2024-08-13
USER028,ITEM045,3,2024-08-29
USER186,ITEM031,3,2024-08-09
USER164,ITEM043,1,2024-05-30
USER032,ITEM036,5,2024-10-18
USER118,ITEM001,4,2024-02-21
USER036,ITEM032,4,2024-03-12
USER103,ITEM004,1,2024-06-27
USER171,ITEM010,3,2024-05-13
USER112,ITEM037,3,2024-03-26
USER070,ITEM009,4,2024-02-11
USER151,ITEM003,2,2024-06-22
USER066,ITEM005,5,2024-05-12
USER016,ITEM006,4,2024-07-05
USER036,ITEM029,4,2024-05-20
USER067,ITEM036,2,2024-02-02
USER057,ITEM041,2,2024-12-01
USER072,ITEM039,5,2024-01-02
USER049,ITEM007,2,2024-09-30
USER146,ITEM032,3,2024-08-16
USER187,ITEM025,5,2024-02-16
USER125,ITEM048,4,2024-10-28
USER118,ITEM005,4,2024-04-23
USER076,ITEM021,5,2024-10-01
USER188,ITEM024,3,2024-10-05
USER146,ITEM041,4,2024-10-01
USER180,ITEM015,4,2024-09-01
USER038,ITEM031,2,2024-09-06
USER037,ITEM026,2,2024-04-13
USER077,ITEM047,2,2024-07-04
USER022,ITEM021,2,2024-07-10
USER074,ITEM020,4,2024-06-28
USER030,ITEM005,2,2024-09-21
USER159,ITEM027,5,2024-06-19
USER200,ITEM005,2,2024-01-10
USER021,ITEM005,4,2024-09-07
USER033,ITEM014,5,2024-07-26
USER129,ITEM021,3,2024-05-29
USER178,ITEM039,3,2024-07-19
USER006,ITEM029,4,2024-12-18
USER126,ITEM015,4,2024-03-13
USER098,ITEM019,4,2024-06-09
USER024,ITEM044,3,2024-07-07
USER132,ITEM014,1,2024-01-22
USER003,ITEM042,4,2024-07-04
USER147,ITEM024,3,2024-11-04
USER123,ITEM050,5,2024-11-18
USER078,ITEM038,5,2024-08-21
USER097,ITEM020,4,2024-03-08
USER166,ITEM050,5,2024-05-26
USER138,ITEM010,4,2024-07-14
