주문ID,주문일자,고객ID,성별,연령,지역,유입채널,카테고리,상품명,단가,수량,할인율,결제방법,주문상태,평점
ORD01171,2024-03-14,CUST0151,여,38.0,서울,이메일,생활용품,방향제,42000.0,1,0.3,포인트,배송완료,4.0
ORD01172,2024-03-14,CUST0035,남,21.0,제주,SNS,식품,견과류,15000.0,1,0.0,계좌이체,배송완료,
ORD01173,2024-03-15,CUST0030,여,26.0,인천,검색,생활용품,텀블러,42000.0,1,0.0,간편결제,배송완료,5.0
ORD01174,2024-03-15,CUST0040,남,18.0,대전,직접방문,뷰티,향수,126000.0,1,0.0,간편결제,배송완료,5.0
ORD01175,2024-03-15,CUST0135,여,39.0,경기,SNS,생활용품,수건세트,46000.0,2,0.2,계좌이체,배송완료,4.0
ORD01176,2024-03-16,CUST0096,여,38.0,서울,SNS,생활용품,조명,24000.0,2,0.1,신용카드,배송완료,4.0
ORD01177,2024-03-17,CUST0162,여,43.0,대구,검색,의류,청바지,83000.0,1,0.1,간편결제,배송중,
ORD01178,2024-03-17,CUST0107,남,57.0,서울,검색,생활용품,텀블러,57000.0,1,0.15,신용카드,배송완료,4.0
ORD01179,2024-03-17,CUST0019,여,46.0,서울,SNS,전자기기,보조배터리,83000.0,1,0.0,계좌이체,배송중,
ORD01180,2024-03-18,CUST0190,여,38.0,제주,직접방문,생활용품,조명,26000.0,3,0.1,간편결제,배송완료,4.0
ORD01181,2024-03-19,CUST0102,n,33.0,대구,직접방문,전자기기,스마트워치,344000.0,2,0.3,계좌이체,배송완료,4.0
ORD01182,2024-03-19,CUST0047,여,18.0,광주,SNS,의류,청바지,56000.0,2,0.0,신용카드,배송완료,5.0
ORD01183,2024-03-19,CUST0088,여,31.0,부산,검색,전자기기,보조배터리,90000.0,1,0.3,간편결제,취소,
ORD01184,2024-03-20,CUST0198,남,42.0,대전,검색,전자기기,스피커,164000.0,3,0.0,간편결제,취소,
ORD01185,2024-03-20,CUST0060,남,19.0,경기,이메일,전자기기,스피커,21000.0,1,0.0,간편결제,배송중,
ORD01186,2024-03-20,CUST0017,남,40.0,제주,SNS,뷰티,마스크팩,28000.0,1,0.0,계좌이체,배송완료,
ORD01187,2024-03-22,CUST0080,남,18.0,경기,이메일,식품,견과류,73000.0,1,0.2,신용카드,배송완료,5.0
ORD01188,2024-03-22,CUST0100,여,43.0,인천,SNS,생활용품,조명,58000.0,2,0.05,신용카드,배송완료,4.0
ORD01189,2024-03-22,CUST0053,남,42.0,서울,이메일,생활용품,조명,28000.0,3,0.0,신용카드,배송완료,5.0
ORD01190,2024-03-23,CUST0113,여,42.0,경기,검색,뷰티,스킨케어세트,105000.0,2,0.15,포인트,취소,
ORD01191,2024-03-23,CUST0189,여,36.0,부산,직접방문,식품,차세트,35000.0,2,0.0,계좌이체,배송완료,4.0
ORD01192,2024-03-23,CUST0036,남,18.0,서울,SNS,생활용품,텀블러,40000.0,2,0.3,간편결제,배송중,
ORD01193,2024-03-23,CUST0103,여,33.0,인천,검색,뷰티,선크림,126000.0,1,0.3,신용카드,배송완료,4.0
ORD01194,2024-03-23,CUST0113,여,32.0,경기,SNS,뷰티,마스크팩,100000.0,2,0.1,신용카드,배송완료,5.0
ORD01195,2024-03-24,CUST0156,남,44.0,서울,검색,생활용품,조명,29000.0,1,0.1,계좌이체,배송완료,5.0
ORD01196,2024-03-24,CUST0127,여,38.0,대구,검색,전자기기,스피커,292000.0,3,0.15,신용카드,배송완료,5.0
ORD01197,2024-03-25,CUST0124,남,38.0,대구,직접방문,전자기기,스피커,74000.0,1,0.3,계좌이체,배송완료,4.0
ORD01198,2024-03-25,CUST0065,남,29.0,경기,SNS,식품,차세트,16000.0,2,0.0,신용카드,배송완료,5.0
ORD01199,2024-03-25,CUST0054,여,29.0,광주,SNS,식품,차세트,46000.0,1,0.1,포인트,배송완료,
ORD01200,2024-03-25,CUST0112,남,37.0,부산,검색,전자기기,이어폰,137000.0,1,0.3,간편결제,취소,
ORD01201,2024-03-25,CUST0068,여,36.0,대구,이메일,생활용품,텀블러,32000.0,2,0.3,신용카드,배송완료,4.0
ORD01202,2024-03-26,CUST0080,남,45.0,서울,검색,식품,건강즙,22000.0,2,0.0,간편결제,취소,
ORD01203,2024-03-26,CUST0065,남,20.0,경기,SNS,식품,커피세트,43000.0,1,0.0,간편결제,배송완료,5.0
ORD01204,2024-03-27,CUST0072,남,48.0,경기,검색,식품,커피세트,50000.0,1,0.0,신용카드,배송완료,5.0
ORD01205,2024-03-27,CUST0017,여,44.0,인천,SNS,전자기기,충전기,84000.0,1,0.3,신용카드,배송완료,5.0
ORD01206,2024-03-27,CUST0096,여,40.0,경기,SNS,뷰티,스킨케어세트,147000.0,3,0.1,계좌이체,배송완료,4.0
ORD01207,2024-03-28,CUST0053,남,48.0,제주,SNS,생활용품,조명,11000.0,1,0.0,간편결제,배송완료,
ORD01208,2024-03-28,CUST0076,여,37.0,인천,SNS,의류,니트,58000.0,1,0.1,포인트,배송완료,5.0
ORD01209,2024-03-29,CUST0120,남,56.0,인천,이메일,의류,니트,38000.0,2,0.3,신용카드,배송완료,4.0
ORD01210,2024-03-29,CUST0145,여,25.0,경기,직접방문,의류,원피스,47000.0,1,0.2,신용카드,배송완료,5.0
ORD01211,2024-03-29,CUST0077,남,27.0,제주,SNS,뷰티,선크림,28000.0,1,0.3,간편결제,배송완료,4.0
ORD01212,2024-03-30,CUST0040,남,19.0,경기,제휴,생활용품,쿠션,17000.0,1,0.05,계좌이체,취소,
ORD01213,2024-03-30,CUST0174,남,46.0,서울,검색,식품,견과류,61000.0,1,0.05,신용카드,반품,
ORD01214,2024-03-30,CUST0070,남,27.0,제주,직접방문,식품,건강즙,76000.0,2,0.3,간편결제,배송완료,5.0
ORD01215,2024-03-31,CUST0110,여,42.0,인천,직접방문,의류,패딩,83000.0,2,0.1,신용카드,배송완료,4.0
ORD01216,2024-04-01,CUST0050,남,40.0,광주,SNS,식품,커피세트,53000.0,2,0.05,간편결제,배송중,
ORD01217,2024-04-01,CUST0198,여,27.0,경기,검색,전자기기,스피커,62000.0,1,0.0,신용카드,배송완료,
ORD01218,2024-04-01,CUST0017,남,21.0,대전,검색,생활용품,텀블러,24000.0,2,0.2,간편결제,배송완료,4.0
ORD01219,2024-04-02,CUST0019,n,40.0,부산,직접방문,뷰티,선크림,118000.0,2,0.0,간편결제,배송완료,4.0
ORD01220,2024-04-02,CUST0018,남,39.0,경기,이메일,뷰티,마스크팩,30000.0,2,0.05,신용카드,배송완료,4.0
ORD01221,2024-04-02,CUST0192,여,36.0,서울,검색,전자기기,스마트워치,261000.0,1,0.2,간편결제,배송완료,4.0
ORD01222,2024-04-04,CUST0085,여,27.0,경기,검색,식품,건강즙,31000.0,1,0.0,신용카드,배송완료,5.0
ORD01223,2024-04-04,CUST0115,남,49.0,제주,SNS,식품,과일선물세트,74000.0,2,0.1,신용카드,배송완료,5.0
ORD01224,2024-04-05,CUST0111,남,31.0,경기,이메일,뷰티,향수,95000.0,2,0.1,계좌이체,배송완료,4.0
ORD01225,2024-04-05,CUST0193,남,29.0,서울,이메일,생활용품,수건세트,46000.0,2,0.0,간편결제,배송완료,4.0
ORD01226,2024-04-05,CUST0028,여,22.0,인천,검색,식품,커피세트,71000.0,2,0.0,포인트,배송완료,
ORD01227,2024-04-06,CUST0050,남,45.0,인천,제휴,전자기기,스마트워치,161000.0,2,0.2,신용카드,배송완료,4.0
ORD01228,2024-04-06,CUST0059,여,25.0,제주,SNS,식품,커피세트,65000.0,2,0.15,포인트,취소,
ORD01229,2024-04-07,CUST0106,여,29.0,대구,이메일,생활용품,쿠션,57000.0,3,0.0,계좌이체,취소,
ORD01230,2024-04-08,CUST0080,남,37.0,제주,검색,전자기기,보조배터리,86000.0,1,0.0,신용카드,배송완료,
ORD01231,2024-04-08,CUST0031,여,24.0,제주,검색,식품,건강즙,41000.0,1,0.1,간편결제,배송완료,4.0
ORD01232,2024-04-08,CUST0113,남,54.0,서울,검색,의류,니트,25000.0,1,0.0,신용카드,배송완료,4.0
ORD01233,2024-04-09,CUST0010,여,50.0,경기,직접방문,전자기기,충전기,172000.0,2,0.3,계좌이체,배송완료,4.0
ORD01234,2024-04-09,CUST0052,여,50.0,서울,제휴,뷰티,스킨케어세트,145000.0,2,0.3,신용카드,취소,
ORD01235,2024-04-10,CUST0126,여,32.0,서울,검색,식품,과일선물세트,19000.0,1,0.0,간편결제,배송완료,5.0
ORD01236,2024-04-10,CUST0146,남,48.0,대전,검색,식품,커피세트,37000.0,2,0.0,간편결제,배송완료,4.0
ORD01237,2024-04-10,CUST0082,남,32.0,세종,직접방문,생활용품,수건세트,52000.0,1,0.1,간편결제,배송완료,
ORD01238,2024-04-10,CUST0007,여,18.0,제주,제휴,의류,니트,97000.0,1,0.1,신용카드,배송완료,
ORD01239,2024-04-10,CUST0111,여,47.0,서울,제휴,전자기기,충전기,301000.0,1,0.1,신용카드,배송완료,3.0
ORD01240,2024-04-11,CUST0008,남,49.0,대전,SNS,뷰티,향수,126000.0,3,0.1,간편결제,배송완료,4.0
ORD01241,2024-04-11,CUST0094,남,26.0,경기,SNS,전자기기,충전기,34000.0,1,0.0,신용카드,취소,
ORD01242,2024-04-11,CUST0023,남,35.0,대전,직접방문,생활용품,수건세트,15000.0,1,0.2,신용카드,취소,
ORD01243,2024-04-14,CUST0169,남,35.0,서울,검색,생활용품,쿠션,56000.0,3,0.1,간편결제,취소,
ORD01244,2024-04-14,CUST0199,남,39.0,경기,SNS,식품,건강즙,35000.0,1,0.1,간편결제,취소,
ORD01245,2024-04-14,CUST0169,여,25.0,부산,검색,의류,니트,92000.0,1,0.0,계좌이체,취소,
ORD01246,2024-04-15,CUST0161,여,25.0,광주,검색,의류,원피스,111000.0,1,0.0,간편결제,취소,
ORD01247,2024-04-15,CUST0186,여,24.0,경기,직접방문,뷰티,립스틱,85000.0,3,0.0,계좌이체,배송완료,3.0
ORD01248,2024-04-15,CUST0133,남,33.0,경기,제휴,뷰티,향수,42000.0,1,0.2,계좌이체,배송완료,4.0
ORD01249,2024-04-15,CUST0004,여,19.0,서울,검색,의류,청바지,115000.0,2,0.1,신용카드,배송완료,4.0
ORD01250,2024-04-15,CUST0021,남,50.0,서울,직접방문,식품,건강즙,46000.0,1,0.1,계좌이체,배송완료,5.0
ORD01251,2024-04-15,CUST0100,남,47.0,대구,이메일,의류,패딩,19000.0,2,0.0,간편결제,배송중,
ORD01252,2024-04-15,CUST0003,남,46.0,광주,SNS,식품,차세트,25000.0,3,0.2,신용카드,반품,
ORD01253,2024-04-16,CUST0138,남,26.0,서울,검색,생활용품,방향제,34000.0,1,0.05,간편결제,배송완료,4.0
ORD01254,2024-04-16,CUST0117,여,24.0,경기,제휴,생활용품,쿠션,40000.0,1,0.15,간편결제,배송완료,4.0
ORD01255,2024-04-18,CUST0017,여,50.0,경기,제휴,뷰티,선크림,91000.0,1,0.2,간편결제,배송완료,
ORD01256,2024-04-19,CUST0127,남,36.0,광주,SNS,식품,견과류,36000.0,1,0.3,계좌이체,취소,
ORD01257,2024-04-20,CUST0010,남,42.0,제주,이메일,식품,과일선물세트,79000.0,3,0.0,계좌이체,배송완료,5.0
ORD01258,2024-04-20,CUST0131,여,20.0,부산,SNS,의류,니트,49000.0,1,0.0,신용카드,배송완료,4.0
ORD01259,2024-04-21,CUST0185,여,34.0,부산,이메일,전자기기,보조배터리,73000.0,1,0.3,간편결제,배송완료,4.0
ORD01260,2024-04-21,CUST0112,여,37.0,서울,검색,뷰티,립스틱,59000.0,2,0.05,계좌이체,배송완료,5.0
ORD01261,2024-04-21,CUST0090,여,32.0,경기,직접방문,생활용품,조명,58000.0,1,0.15,간편결제,배송중,
ORD01262,2024-04-21,CUST0160,여,25.0,대구,검색,생활용품,조명,19000.0,1,0.0,신용카드,배송완료,3.0
ORD01263,2024-04-22,CUST0121,남,43.0,경기,제휴,뷰티,립스틱,144000.0,1,0.15,신용카드,배송완료,5.0
ORD01264,2024-04-22,CUST0183,남,53.0,인천,SNS,의류,청바지,15000.0,2,0.15,간편결제,배송완료,4.0
ORD01265,2024-04-23,CUST0157,여,41.0,서울,제휴,뷰티,스킨케어세트,17000.0,1,0.05,신용카드,배송완료,5.0
ORD01266,2024-04-23,CUST0127,남,31.0,경기,검색,뷰티,향수,40000.0,1,0.15,신용카드,배송완료,4.0
ORD01267,2024-04-23,CUST0080,남,30.0,경기,직접방문,생활용품,조명,44000.0,1,0.1,간편결제,배송완료,3.0
ORD01268,2024-04-24,CUST0007,남,31.0,부산,SNS,식품,커피세트,58000.0,3,0.1,신용카드,배송완료,
ORD01269,2024-04-25,CUST0018,여,34.0,대구,검색,의류,청바지,86000.0,2,0.3,계좌이체,배송완료,5.0
ORD01270,2024-04-25,CUST0012,여,31.0,서울,이메일,전자기기,스피커,340000.0,2,0.0,계좌이체,배송완료,3.0
ORD01271,2024-04-25,CUST0165,남,37.0,대구,직접방문,식품,과일선물세트,54000.0,2,0.3,계좌이체,배송완료,3.0
ORD01272,2024-04-26,CUST0032,남,31.0,제주,SNS,뷰티,립스틱,124000.0,1,0.2,신용카드,배송완료,5.0
ORD01273,2024-04-26,CUST0062,남,36.0,경기,SNS,의류,청바지,104000.0,2,0.1,신용카드,배송완료,4.0
ORD01274,2024-04-26,CUST0051,여,25.0,대구,이메일,전자기기,이어폰,146000.0,1,0.1,간편결제,배송완료,5.0
ORD01275,2024-04-26,CUST0050,여,41.0,경기,검색,식품,건강즙,39000.0,3,0.1,간편결제,배송완료,5.0
ORD01276,2024-04-26,CUST0111,남,33.0,서울,SNS,의류,원피스,93000.0,1,0.0,신용카드,취소,
ORD01277,2024-04-27,CUST0167,남,39.0,대전,이메일,전자기기,스피커,324000.0,3,0.05,간편결제,배송완료,4.0
ORD01278,2024-04-27,CUST0177,여,29.0,서울,이메일,생활용품,텀블러,23000.0,2,0.0,간편결제,배송완료,4.0
ORD01279,2024-04-27,CUST0009,여,46.0,대구,검색,의류,패딩,42000.0,1,0.3,간편결제,반품,
ORD01280,2024-04-28,CUST0133,여,52.0,서울,직접방문,의류,원피스,86000.0,1,0.3,신용카드,배송완료,4.0
ORD01281,2024-04-30,CUST0006,여,43.0,대전,검색,생활용품,쿠션,30000.0,3,0.1,간편결제,배송완료,4.0
ORD01282,2024-04-30,CUST0010,여,38.0,부산,직접방문,식품,건강즙,32000.0,2,0.0,간편결제,반품,
ORD01283,2024-04-30,CUST0036,여,44.0,경기,SNS,생활용품,방향제,45000.0,1,0.05,신용카드,배송완료,4.0
ORD01284,2024-04-30,CUST0145,남,44.0,서울,검색,의류,청바지,61000.0,1,0.2,포인트,취소,
ORD01285,2024-05-01,CUST0011,여,45.0,서울,검색,식품,커피세트,48000.0,2,0.0,신용카드,배송완료,4.0
ORD01286,2024-05-02,CUST0084,남,21.0,대전,검색,의류,니트,21000.0,3,0.0,신용카드,배송완료,
ORD01287,2024-05-02,CUST0182,여,27.0,서울,SNS,의류,티셔츠,68000.0,3,0.15,신용카드,배송완료,5.0
ORD01288,2024-05-02,CUST0148,여,18.0,서울,이메일,전자기기,스마트워치,259000.0,1,0.0,간편결제,취소,
ORD01289,2024-05-03,CUST0043,여,45.0,광주,SNS,뷰티,마스크팩,41000.0,2,0.0,간편결제,배송완료,
ORD01290,2024-05-03,CUST0186,여,38.0,인천,검색,의류,패딩,52000.0,2,0.1,간편결제,반품,
ORD01291,2024-05-03,CUST0152,여,30.0,제주,검색,의류,티셔츠,18000.0,1,0.3,간편결제,반품,
ORD01292,2024-05-03,CUST0134,남,30.0,광주,검색,전자기기,스마트워치,154000.0,1,0.1,간편결제,배송완료,5.0
ORD01293,2024-05-03,CUST0154,남,19.0,광주,검색,전자기기,스피커,109000.0,1,0.0,간편결제,배송중,
ORD01294,2024-05-04,CUST0098,여,39.0,경기,직접방문,생활용품,쿠션,48000.0,2,0.1,포인트,반품,
ORD01295,2024-05-04,CUST0198,남,49.0,경기,SNS,생활용품,쿠션,20000.0,3,0.3,신용카드,배송완료,5.0
ORD01296,2024-05-05,CUST0168,남,30.0,부산,제휴,식품,과일선물세트,79000.0,2,0.1,간편결제,배송완료,
ORD01297,2024-05-05,CUST0039,여,37.0,경기,제휴,식품,견과류,29000.0,3,0.05,계좌이체,배송완료,4.0
ORD01298,2024-05-05,CUST0135,남,30.0,경기,이메일,의류,티셔츠,26000.0,3,0.0,신용카드,배송완료,5.0
ORD01299,2024-05-05,CUST0003,남,36.0,인천,제휴,생활용품,수건세트,57000.0,3,0.0,계좌이체,배송완료,4.0
ORD01300,2024-05-05,CUST0113,여,51.0,부산,검색,생활용품,방향제,58000.0,2,0.0,간편결제,배송완료,4.0
ORD01301,2024-05-06,CUST0138,남,29.0,서울,이메일,생활용품,텀블러,24000.0,2,0.0,간편결제,배송완료,5.0
ORD01302,2024-05-06,CUST0180,여,33.0,서울,SNS,전자기기,충전기,73000.0,1,0.1,신용카드,배송완료,
ORD01303,2024-05-07,CUST0043,여,22.0,서울,SNS,생활용품,수건세트,29000.0,1,0.05,계좌이체,배송중,
ORD01304,2024-05-07,CUST0199,여,48.0,서울,이메일,의류,청바지,59000.0,1,0.0,신용카드,배송완료,5.0
ORD01305,2024-05-07,CUST0062,여,44.0,세종,SNS,뷰티,스킨케어세트,57000.0,3,0.05,신용카드,배송완료,4.0
ORD01306,2024-05-07,CUST0101,여,35.0,세종,제휴,전자기기,충전기,143000.0,3,0.0,간편결제,배송완료,4.0
ORD01307,2024-05-07,CUST0145,여,29.0,서울,SNS,식품,견과류,51000.0,1,0.0,간편결제,배송완료,5.0
ORD01308,2024-05-07,CUST0159,여,19.0,부산,직접방문,뷰티,향수,114000.0,1,0.1,신용카드,배송완료,4.0
ORD01309,2024-05-08,CUST0135,여,38.0,제주,직접방문,식품,차세트,20000.0,1,0.0,신용카드,배송중,
ORD01310,2024-05-08,CUST0192,남,,경기,이메일,식품,커피세트,26000.0,1,0.0,신용카드,배송완료,5.0
ORD01311,2024-05-08,CUST0115,여,43.0,서울,제휴,식품,과일선물세트,48000.0,1,0.15,신용카드,배송완료,4.0
ORD01312,2024-05-08,CUST0129,여,44.0,서울,검색,식품,건강즙,29000.0,1,0.0,신용카드,배송완료,4.0
ORD01313,2024-05-09,CUST0059,남,21.0,서울,직접방문,전자기기,충전기,336000.0,1,0.0,간편결제,반품,
ORD01314,2024-05-09,CUST0086,여,40.0,경기,이메일,생활용품,조명,15000.0,1,0.05,신용카드,배송완료,5.0
ORD01315,2024-05-10,CUST0127,여,40.0,서울,검색,생활용품,방향제,50000.0,1,0.0,계좌이체,배송중,
ORD01316,2024-05-10,CUST0151,여,36.0,경기,이메일,의류,티셔츠,22000.0,1,0.2,신용카드,배송중,
ORD01317,2024-05-10,CUST0094,남,20.0,제주,SNS,전자기기,스마트워치,41000.0,1,0.0,간편결제,취소,
ORD01318,2024-05-11,CUST0001,남,45.0,인천,이메일,식품,건강즙,33000.0,2,0.15,신용카드,배송완료,5.0
ORD01319,2024-05-11,CUST0121,남,32.0,대전,SNS,뷰티,향수,70000.0,1,0.0,신용카드,배송완료,4.0
ORD01320,2024-05-11,CUST0113,여,36.0,광주,SNS,생활용품,텀블러,15000.0,1,0.2,간편결제,배송완료,4.0
ORD01321,2024-05-12,CUST0154,남,18.0,제주,검색,뷰티,마스크팩,82000.0,3,0.05,신용카드,배송완료,5.0
ORD01322,2024-05-12,CUST0099,남,22.0,서울,이메일,뷰티,마스크팩,76000.0,1,0.3,신용카드,배송완료,5.0
ORD01323,2024-05-12,CUST0130,여,37.0,세종,검색,전자기기,충전기,182000.0,1,0.0,간편결제,배송완료,4.0
ORD01324,2024-05-12,CUST0112,여,40.0,인천,직접방문,의류,패딩,74000.0,1,0.0,신용카드,반품,
ORD01325,2024-05-12,CUST0138,여,33.0,인천,직접방문,식품,견과류,70000.0,1,0.0,신용카드,배송완료,5.0
ORD01326,2024-05-12,CUST0182,여,18.0,서울,SNS,식품,과일선물세트,69000.0,1,0.2,간편결제,취소,
ORD01327,2024-05-13,CUST0192,남,35.0,인천,직접방문,뷰티,마스크팩,53000.0,2,0.15,간편결제,배송완료,5.0
ORD01328,2024-05-13,CUST0191,여,43.0,제주,검색,생활용품,조명,46000.0,1,0.3,간편결제,배송중,
ORD01329,2024-05-13,CUST0167,남,36.0,서울,직접방문,의류,청바지,92000.0,1,0.0,계좌이체,배송완료,
ORD01330,2024-05-13,CUST0112,남,38.0,경기,검색,전자기기,이어폰,22000.0,2,0.0,신용카드,배송중,
ORD01331,2024-05-14,CUST0191,여,21.0,대전,검색,전자기기,스마트워치,248000.0,3,0.05,신용카드,배송중,
ORD01332,2024-05-15,CUST0126,남,19.0,경기,직접방문,전자기기,스피커,66000.0,1,0.0,계좌이체,배송중,
ORD01333,2024-05-15,CUST0158,여,40.0,서울,검색,식품,차세트,36000.0,1,0.1,간편결제,반품,
ORD01334,2024-05-16,CUST0170,남,38.0,대전,제휴,생활용품,수건세트,31000.0,1,0.2,간편결제,취소,
ORD01335,2024-05-17,CUST0149,여,33.0,대구,검색,생활용품,텀블러,17000.0,1,0.2,간편결제,배송완료,5.0
ORD01336,2024-05-17,CUST0115,남,39.0,제주,검색,뷰티,선크림,78000.0,2,0.05,신용카드,배송완료,4.0
ORD01337,2024-05-17,CUST0021,여,31.0,경기,검색,의류,패딩,94000.0,3,0.1,간편결제,배송완료,
ORD01338,2024-05-17,CUST0064,남,27.0,부산,이메일,식품,차세트,54000.0,2,0.0,간편결제,배송완료,
ORD01339,2024-05-18,CUST0101,여,26.0,제주,검색,전자기기,이어폰,75000.0,2,0.05,신용카드,취소,
ORD01340,2024-05-19,CUST0080,남,18.0,경기,직접방문,뷰티,마스크팩,93000.0,1,0.15,간편결제,배송완료,5.0
ORD01341,2024-05-19,CUST0003,남,31.0,부산,검색,전자기기,충전기,97000.0,2,0.1,간편결제,반품,
ORD01342,2024-05-20,CUST0162,여,52.0,인천,SNS,식품,커피세트,24000.0,1,0.15,신용카드,배송완료,5.0
ORD01343,2024-05-20,CUST0126,남,24.0,서울,SNS,뷰티,마스크팩,46000.0,1,0.0,계좌이체,배송완료,5.0
ORD01344,2024-05-21,CUST0185,여,33.0,제주,검색,의류,패딩,93000.0,1,0.15,신용카드,배송완료,4.0
ORD01345,2024-05-21,CUST0022,여,48.0,서울,SNS,생활용품,수건세트,38000.0,1,0.2,신용카드,배송완료,4.0
ORD01346,2024-05-22,CUST0037,여,42.0,서울,SNS,의류,패딩,87000.0,2,0.05,간편결제,배송완료,5.0
ORD01347,2024-05-22,CUST0093,여,34.0,인천,검색,전자기기,충전기,175000.0,1,0.1,간편결제,배송완료,4.0
